transaction_id,cashier_id,timestamp,item_count,total_amount,void_count,no_sale_count,weight_variance,is_fraud
T005184,C037,2026-01-14 19:07:01.721946,15,81.42,1,0,-5.68,0
T005185,C022,2026-01-14 19:07:24.721946,38,380.22,2,0,3.77,0
T005186,C042,2026-01-14 19:07:57.721946,30,292.66,1,0,6.68,0
T005187,C012,2026-01-14 19:08:00.721946,14,109.61,1,0,-3.35,0
T005188,C042,2026-01-14 19:09:03.721946,50,432.7,1,0,0.04,0
T005189,C013,2026-01-14 19:11:52.721946,4,311.44,2,0,-0.93,0
T005190,C011,2026-01-14 19:11:53.721946,1,21.85,2,0,10.3,0
T005191,C016,2026-01-14 19:13:23.721946,3,102.28,2,0,-12.86,0
T005192,C008,2026-01-14 19:16:44.721946,45,446.09,1,0,-1.25,0
T005193,C040,2026-01-14 19:16:53.721946,50,193.62,0,0,-5.55,0
T005194,C040,2026-01-14 19:17:47.721946,36,492.25,1,0,1.34,0
T005195,C045,2026-01-14 19:17:55.721946,4,267.23,1,0,3.13,0
T005196,C002,2026-01-14 19:17:57.721946,43,107.92,0,0,-10.92,0
T005197,C030,2026-01-14 19:18:01.721946,14,298.98,2,0,-5.37,0
T005198,C030,2026-01-14 19:18:24.721946,25,55.66,1,0,-1.27,0
T005199,C012,2026-01-14 19:20:08.721946,39,404.72,0,0,-6.21,0
T005200,C010,2026-01-14 19:20:24.721946,3,315.78,0,0,0.72,0
T005201,C044,2026-01-14 19:21:11.721946,7,482.15,0,0,4.68,0
T005202,C011,2026-01-14 19:22:27.721946,8,346.6,2,0,-5.19,0
T005203,C015,2026-01-14 19:24:17.721946,44,29.33,2,0,-6.22,0
T005204,C016,2026-01-14 19:25:27.721946,7,240.83,0,0,-3.92,0
T005205,C017,2026-01-14 19:27:38.721946,48,268.0,0,0,2.75,0
T005206,C026,2026-01-14 19:27:39.721946,25,458.8,2,0,-0.35,0
T005207,C002,2026-01-14 19:27:47.721946,17,219.07,2,0,9.28,0
T005208,C050,2026-01-14 19:29:05.721946,26,298.79,1,0,-1.47,0
T005209,C012,2026-01-14 19:30:24.721946,4,97.05,2,0,-5.06,0
T005210,C026,2026-01-14 19:30:32.721946,49,126.09,2,0,-4.35,0
T005211,C023,2026-01-14 19:30:43.721946,18,276.55,2,0,2.09,0
T005212,C018,2026-01-14 19:31:26.721946,4,350.01,2,0,6.56,0
T005213,C032,2026-01-14 19:31:40.721946,17,220.55,1,0,-5.29,0
T005214,C049,2026-01-14 19:34:34.721946,47,219.17,1,0,-5.77,0
T005215,C038,2026-01-14 19:34:45.721946,17,131.72,0,0,4.57,0
T005216,C047,2026-01-14 19:34:47.721946,45,350.57,0,0,3.51,0
T005217,C003,2026-01-14 19:36:44.721946,25,7.71,1,0,2.14,0
T005218,C038,2026-01-14 19:37:45.721946,3,258.82,2,0,-5.18,0
T005219,C003,2026-01-14 19:38:09.721946,12,6.76,0,0,7.84,0
T005220,C030,2026-01-14 19:44:53.721946,27,298.77,1,0,3.48,0
T005221,C001,2026-01-14 19:44:54.721946,17,20.3,1,0,1.64,0
T005222,C030,2026-01-14 19:45:14.721946,22,470.33,0,0,-1.33,0
T005223,C045,2026-01-14 19:45:48.721946,39,241.59,0,0,2.32,0
T005224,C032,2026-01-14 19:45:48.721946,39,343.59,0,0,9.27,0
T005225,C028,2026-01-14 19:46:45.721946,43,427.53,0,0,2.07,0
T005226,C021,2026-01-14 19:47:27.721946,48,121.53,0,0,-7.47,0
T005227,C046,2026-01-14 19:47:46.721946,36,272.33,0,0,6.1,0
T005228,C013,2026-01-14 19:47:46.721946,16,432.41,1,0,-2.26,0
T005229,C027,2026-01-14 19:48:24.721946,37,271.2,2,0,-0.22,0
T005230,C036,2026-01-14 19:48:25.721946,29,199.42,0,0,-3.13,0
T005231,C007,2026-01-14 19:48:54.721946,14,187.59,2,0,0.72,0
T005232,C022,2026-01-14 19:50:09.721946,7,195.13,1,0,-14.75,0
T005233,C010,2026-01-14 19:50:22.721946,41,309.64,0,0,-1.16,0
T005234,C039,2026-01-14 19:51:27.721946,28,27.6,2,0,-6.18,0
T005235,C015,2026-01-14 19:52:50.721946,13,210.61,2,0,1.38,0
T005236,C015,2026-01-14 19:52:55.721946,16,282.49,0,0,7.2,0
T005237,C004,2026-01-14 19:54:10.721946,21,394.26,1,0,3.44,0
T005238,C032,2026-01-14 19:54:24.721946,4,267.35,2,0,13.31,0
T005239,C023,2026-01-14 19:54:54.721946,39,463.46,0,0,2.01,0
T005240,C006,2026-01-14 19:55:49.721946,35,224.67,0,0,2.76,0
T005241,C024,2026-01-14 19:57:14.721946,15,327.14,2,0,0.12,0
T005242,C020,2026-01-14 19:57:32.721946,26,13.7,0,0,-0.87,0
T005243,C037,2026-01-14 19:57:51.721946,46,123.03,0,0,8.29,0
T005244,C020,2026-01-14 19:57:53.721946,7,408.65,2,0,2.57,0
T005245,C012,2026-01-14 19:58:36.721946,18,295.18,2,0,7.24,0
T005246,C033,2026-01-14 19:59:31.721946,25,473.36,1,0,0.52,0
T005247,C028,2026-01-14 20:00:30.721946,37,377.67,2,0,-3.6,0
T005248,C008,2026-01-14 20:01:33.721946,21,227.58,2,0,-10.59,0
T005249,C001,2026-01-14 20:02:43.721946,8,390.46,1,0,5.82,0
T005250,C037,2026-01-14 20:02:49.721946,20,236.55,1,0,4.65,0
T005251,C022,2026-01-14 20:03:28.721946,18,168.43,2,0,1.42,0
T005252,C006,2026-01-14 20:03:35.721946,19,28.31,2,0,2.49,0
T005253,C021,2026-01-14 20:03:41.721946,3,433.48,1,0,3.18,0
T005254,C032,2026-01-14 20:05:24.721946,38,212.38,2,0,4.07,0
T005255,C035,2026-01-14 20:06:18.721946,18,344.16,1,0,0.81,0
T005256,C015,2026-01-14 20:06:30.721946,27,80.76,1,0,0.16,0
T005257,C005,2026-01-14 20:07:26.721946,15,415.34,1,0,-0.31,0
T005258,C046,2026-01-14 20:07:40.721946,46,412.98,1,0,-1.69,0
T005259,C050,2026-01-14 20:08:27.721946,21,243.66,0,0,8.5,0
T005260,C048,2026-01-14 20:08:32.721946,22,337.71,0,0,-0.4,0
T005261,C006,2026-01-14 20:08:50.721946,8,263.12,0,0,6.21,0
T005262,C025,2026-01-14 20:12:00.721946,11,278.37,1,0,-7.72,0
T005263,C046,2026-01-14 20:12:05.721946,43,444.96,1,0,-1.62,0
T005264,C040,2026-01-14 20:13:40.721946,12,483.62,1,0,1.37,0
T005265,C029,2026-01-14 20:13:50.721946,48,186.91,0,0,-0.66,0
T005266,C007,2026-01-14 20:15:08.721946,39,169.21,0,0,0.05,0
T005267,C040,2026-01-14 20:15:44.721946,27,155.38,0,0,0.14,0
T005268,C013,2026-01-14 20:15:52.721946,35,386.53,0,0,-2.5,0
T005269,C038,2026-01-14 20:18:50.721946,2,362.83,0,0,-2.4,0
T005270,C018,2026-01-14 20:19:59.721946,35,26.68,2,0,-1.99,0
T005271,C002,2026-01-14 20:20:28.721946,31,48.78,0,0,5.44,0
T005272,C008,2026-01-14 20:20:52.721946,8,324.87,0,0,2.12,0
T005273,C011,2026-01-14 20:22:43.721946,20,141.1,2,0,-1.91,0
T005274,C033,2026-01-14 20:23:57.721946,8,50.33,0,0,-0.11,0
T005275,C038,2026-01-14 20:29:46.721946,4,209.76,1,0,5.41,0
T005276,C048,2026-01-14 20:31:45.721946,31,439.35,0,0,7.75,0
T005277,C027,2026-01-14 20:32:19.721946,32,186.32,2,0,0.29,0
T005278,C020,2026-01-14 20:32:58.721946,13,349.34,0,0,0.8,0
T005279,C012,2026-01-14 20:33:03.721946,22,450.78,0,0,0.59,0
T005280,C043,2026-01-14 20:33:29.721946,26,88.81,2,0,-14.19,0
T005281,C031,2026-01-14 20:34:00.721946,17,306.8,1,0,2.87,0
T005282,C027,2026-01-14 20:35:00.721946,29,454.29,0,0,7.17,0
T005283,C032,2026-01-14 20:35:42.721946,27,100.74,1,0,-5.7,0
T005284,C010,2026-01-14 20:36:47.721946,22,494.41,0,0,-3.97,0
T005285,C003,2026-01-14 20:36:54.721946,18,185.72,1,0,-2.0,0
T005286,C045,2026-01-14 20:37:13.721946,5,15.03,2,0,547.87,1
T005287,C027,2026-01-14 20:37:23.721946,12,419.72,1,0,4.76,0
T005288,C035,2026-01-14 20:38:05.721946,2,236.61,0,0,-2.64,0
T005289,C031,2026-01-14 20:40:32.721946,42,336.99,1,0,5.09,0
T005290,C015,2026-01-14 20:41:24.721946,7,247.36,1,0,-3.21,0
T005291,C016,2026-01-14 20:43:43.721946,47,323.55,2,0,5.15,0
T005292,C013,2026-01-14 20:44:06.721946,26,22.51,2,1,8.3,0
T005293,C049,2026-01-14 20:44:40.721946,39,178.34,0,0,5.78,0
T005294,C035,2026-01-14 20:46:10.721946,15,330.37,1,0,-1.75,0
T005295,C011,2026-01-14 20:46:39.721946,48,178.64,1,0,-10.52,0
T005296,C021,2026-01-14 20:47:02.721946,33,389.0,1,0,-0.46,0
T005297,C011,2026-01-14 20:48:47.721946,47,480.64,1,0,-3.07,0
T005298,C030,2026-01-14 20:49:50.721946,3,23.52,0,0,8.51,0
T005299,C048,2026-01-14 20:50:48.721946,42,428.38,1,0,-1.76,0
T005300,C035,2026-01-14 20:51:17.721946,48,88.69,1,0,-2.58,0
T005301,C022,2026-01-14 20:52:29.721946,2,459.08,2,0,3.9,0
T005302,C038,2026-01-14 20:52:56.721946,17,473.66,2,0,-3.16,0
T005303,C031,2026-01-14 20:53:57.721946,1,286.74,1,0,5.64,0
T005304,C014,2026-01-14 20:54:49.721946,36,242.11,1,0,-1.51,0
T005305,C024,2026-01-14 20:55:34.721946,43,380.46,2,0,1.09,0
T005306,C050,2026-01-14 20:56:08.721946,17,459.42,2,0,4.26,0
T005307,C049,2026-01-14 20:56:10.721946,2,120.06,2,0,11.08,0
T005308,C032,2026-01-14 20:58:44.721946,33,194.31,2,0,-1.83,0
T005309,C036,2026-01-14 20:59:15.721946,29,211.68,2,0,-5.65,0
T005310,C032,2026-01-14 20:59:23.721946,6,423.68,1,0,-9.62,0
T005311,C015,2026-01-14 20:59:51.721946,43,72.77,0,0,-2.75,0
T005312,C043,2026-01-14 21:00:43.721946,36,313.41,0,0,3.85,0
T005313,C035,2026-01-14 21:01:30.721946,24,178.72,0,0,-0.41,0
T005314,C003,2026-01-14 21:02:23.721946,11,443.33,2,0,-0.23,0
T005315,C016,2026-01-14 21:03:59.721946,5,173.2,2,0,-7.52,0
T005316,C005,2026-01-14 21:05:01.721946,30,489.08,1,0,-4.99,0
T005317,C021,2026-01-14 21:05:53.721946,10,12.74,0,0,-2.95,0
T005318,C010,2026-01-14 21:06:08.721946,37,123.58,0,0,-2.26,0
T005319,C019,2026-01-14 21:06:56.721946,27,231.37,1,0,5.36,0
T005320,C025,2026-01-14 21:08:42.721946,27,131.88,1,0,0.07,0
T005321,C004,2026-01-14 21:09:58.721946,24,370.01,0,0,-3.29,0
T005322,C029,2026-01-14 21:10:55.721946,3,408.2,2,0,-1.19,0
T005323,C019,2026-01-14 21:13:07.721946,38,350.27,2,0,3.89,0
T005324,C043,2026-01-14 21:15:23.721946,26,485.35,0,0,-4.14,0
T005325,C002,2026-01-14 21:15:26.721946,45,230.74,0,0,-0.36,0
T005326,C010,2026-01-14 21:15:52.721946,48,489.99,1,0,-8.02,0
T005327,C043,2026-01-14 21:18:34.721946,39,66.68,1,0,1.78,0
T005328,C025,2026-01-14 21:18:37.721946,18,423.74,2,0,-4.32,0
T005329,C020,2026-01-14 21:18:41.721946,3,24.03,2,0,-1.26,0
T005330,C048,2026-01-14 21:18:45.721946,38,268.3,1,0,9.22,0
T005331,C019,2026-01-14 21:19:15.721946,42,244.81,1,0,-1.59,0
T005332,C023,2026-01-14 21:20:21.721946,48,428.87,1,0,-0.28,0
T005333,C024,2026-01-14 21:20:44.721946,25,351.86,1,0,0.8,0
T005334,C011,2026-01-14 21:22:44.721946,13,223.32,0,0,0.88,0
T005335,C046,2026-01-14 21:22:48.721946,25,448.36,1,0,0.93,0
T005336,C034,2026-01-14 21:22:49.721946,24,443.51,1,0,-5.79,0
T005337,C028,2026-01-14 21:23:12.721946,41,17.24,1,0,6.14,0
T005338,C005,2026-01-14 21:23:33.721946,16,436.15,0,0,-0.95,0
T005339,C005,2026-01-14 21:24:19.721946,43,265.66,1,0,-4.59,0
T005340,C021,2026-01-14 21:25:28.721946,41,420.29,2,0,-2.06,0
T005341,C012,2026-01-14 21:25:47.721946,42,94.76,1,0,-1.79,0
T005342,C050,2026-01-14 21:27:49.721946,11,79.79,1,0,0.42,0
T005343,C004,2026-01-14 21:28:55.721946,21,362.49,2,0,-2.8,0
T005344,C049,2026-01-14 21:29:38.721946,31,141.3,0,0,-3.04,0
T005345,C042,2026-01-14 21:29:41.721946,15,281.63,0,0,-0.81,0
T005346,C020,2026-01-14 21:29:49.721946,45,345.96,2,0,3.64,0
T005347,C038,2026-01-14 21:31:01.721946,49,307.15,1,0,-0.32,0
T005348,C025,2026-01-14 21:31:07.721946,36,350.99,1,0,-3.19,0
T005349,C014,2026-01-14 21:31:12.721946,43,312.08,0,0,-7.13,0
T005350,C011,2026-01-14 21:31:15.721946,1,192.67,0,0,1.57,0
T005351,C032,2026-01-14 21:31:36.721946,28,49.79,1,0,1.6,0
T005352,C011,2026-01-14 21:34:47.721946,33,428.4,0,0,-0.81,0
T005353,C018,2026-01-14 21:36:29.721946,3,423.77,1,0,0.27,0
T005354,C027,2026-01-14 21:36:31.721946,15,7.81,2,0,-7.43,0
T005355,C018,2026-01-14 21:37:08.721946,33,421.23,1,0,1.36,0
T005356,C023,2026-01-14 21:37:09.721946,32,79.74,0,0,4.93,0
T005357,C011,2026-01-14 21:37:33.721946,23,169.77,1,0,3.28,0
T005358,C021,2026-01-14 21:38:02.721946,26,209.61,1,0,11.34,0
T005359,C044,2026-01-14 21:38:53.721946,48,341.42,1,0,10.14,0
T005360,C005,2026-01-14 21:41:30.721946,17,50.75,2,0,3.36,0
T005361,C023,2026-01-14 21:42:05.721946,9,414.19,0,0,6.58,0
T005362,C041,2026-01-14 21:43:11.721946,5,471.66,0,0,-9.77,0
T005363,C025,2026-01-14 21:44:00.721946,29,476.58,1,0,5.38,0
T005364,C041,2026-01-14 21:44:22.721946,6,50.46,2,0,4.16,0
T005365,C010,2026-01-14 21:44:56.721946,47,460.09,0,0,8.58,0
T005366,C022,2026-01-14 21:45:04.721946,41,286.08,1,0,12.5,0
T005367,C019,2026-01-14 21:45:36.721946,35,364.83,1,0,-1.46,0
T005368,C001,2026-01-14 21:47:16.721946,21,465.65,0,0,-4.31,0
T005369,C007,2026-01-14 21:49:07.721946,45,332.19,1,0,-0.82,0
T005370,C004,2026-01-14 21:50:09.721946,45,231.09,0,0,-5.05,0
T005371,C001,2026-01-14 21:51:36.721946,23,264.93,1,0,1.15,0
T005372,C015,2026-01-14 21:53:51.721946,35,343.83,1,0,-5.19,0
T005373,C040,2026-01-14 21:55:27.721946,46,472.63,0,0,-4.74,0
T005374,C012,2026-01-14 21:56:27.721946,2,445.46,1,0,-2.48,0
T005375,C022,2026-01-14 21:56:34.721946,42,290.65,0,0,1.09,0
T005376,C022,2026-01-14 21:59:03.721946,9,109.45,0,0,0.81,0
T005377,C050,2026-01-14 21:59:31.721946,13,176.63,0,0,-4.68,0
T005378,C047,2026-01-14 21:59:47.721946,43,184.09,0,0,-0.52,0
T005379,C017,2026-01-14 22:00:45.721946,34,148.14,2,0,2.53,0
T005380,C029,2026-01-14 22:01:18.721946,16,374.64,2,0,0.27,0
T005381,C046,2026-01-14 22:03:23.721946,5,418.81,1,0,-3.98,0
T005382,C014,2026-01-14 22:08:22.721946,1,163.32,2,0,-1.94,0
T005383,C050,2026-01-14 22:08:50.721946,40,423.83,2,0,-5.79,0
T005384,C020,2026-01-14 22:08:58.721946,22,368.55,2,0,-0.07,0
T005385,C050,2026-01-14 22:09:07.721946,48,223.35,0,0,4.04,0
T005386,C048,2026-01-14 22:09:55.721946,46,350.84,0,0,5.97,0
T005387,C033,2026-01-14 22:09:56.721946,26,385.82,2,0,-2.54,0
T005388,C043,2026-01-14 22:10:05.721946,34,282.71,2,0,3.25,0
T005389,C015,2026-01-14 22:12:16.721946,50,224.34,1,0,-6.12,0
T005390,C012,2026-01-14 22:13:36.721946,21,55.35,0,0,-0.05,0
T005391,C040,2026-01-14 22:13:42.721946,7,5.68,1,0,4.5,0
T005392,C020,2026-01-14 22:14:15.721946,25,468.94,2,0,4.18,0
T005393,C030,2026-01-14 22:15:20.721946,12,137.4,0,0,-8.36,0
T005394,C038,2026-01-14 22:15:34.721946,31,333.18,0,0,4.95,0
T005395,C003,2026-01-14 22:16:03.721946,47,471.96,2,0,-5.7,0
T005396,C028,2026-01-14 22:16:06.721946,27,410.05,0,0,0.88,0
T005397,C026,2026-01-14 22:17:06.721946,22,65.68,0,0,2.61,0
T005398,C030,2026-01-14 22:18:30.721946,34,401.95,2,0,-5.78,0
T005399,C013,2026-01-14 22:18:33.721946,17,364.56,1,0,-3.36,0
T005400,C013,2026-01-14 22:18:50.721946,11,168.05,0,0,-2.48,0
T005401,C002,2026-01-14 22:19:08.721946,29,346.35,1,0,1.28,0
T005402,C037,2026-01-14 22:20:06.721946,34,3.32,2,0,542.1,1
T005403,C049,2026-01-14 22:23:10.721946,37,149.25,1,0,-2.05,0
T005404,C038,2026-01-14 22:24:16.721946,49,435.17,1,0,-2.6,0
T005405,C002,2026-01-14 22:24:33.721946,48,44.01,2,0,-0.92,0
T005406,C036,2026-01-14 22:24:56.721946,26,266.09,1,0,4.39,0
T005407,C026,2026-01-14 22:25:42.721946,45,120.44,0,0,1.36,0
T005408,C011,2026-01-14 22:26:17.721946,45,365.37,0,0,4.59,0
T005409,C008,2026-01-14 22:26:23.721946,45,91.56,2,0,-6.52,0
T005410,C044,2026-01-14 22:27:12.721946,32,174.02,0,0,3.12,0
T005411,C040,2026-01-14 22:28:46.721946,37,68.06,2,0,-0.56,0
T005412,C043,2026-01-14 22:29:40.721946,5,406.9,2,0,-9.26,0
T005413,C022,2026-01-14 22:30:26.721946,20,70.48,0,0,-4.85,0
T005414,C020,2026-01-14 22:31:11.721946,7,362.96,1,0,4.66,0
T005415,C008,2026-01-14 22:31:55.721946,43,355.08,0,0,11.04,0
T005416,C029,2026-01-14 22:32:20.721946,23,75.47,1,0,1.03,0
T005417,C040,2026-01-14 22:33:02.721946,1,285.2,0,0,0.73,0
T005418,C026,2026-01-14 22:34:08.721946,39,250.96,1,0,2.27,0
T005419,C030,2026-01-14 22:34:51.721946,3,299.28,1,0,-2.17,0
T005420,C017,2026-01-14 22:35:24.721946,45,468.93,2,0,0.74,0
T005421,C020,2026-01-14 22:35:37.721946,3,44.87,1,0,-0.48,0
T005422,C016,2026-01-14 22:36:18.721946,6,411.15,0,0,9.18,0
T005423,C046,2026-01-14 22:36:40.721946,31,431.74,2,0,5.73,0
T005424,C043,2026-01-14 22:37:28.721946,27,67.51,1,0,3.21,0
T005425,C007,2026-01-14 22:38:34.721946,29,329.77,0,0,-8.12,0
T005426,C016,2026-01-14 22:38:45.721946,15,352.55,1,0,1.16,0
T005427,C045,2026-01-14 22:39:00.721946,36,276.59,0,0,1.47,0
T005428,C047,2026-01-14 22:39:09.721946,5,253.95,2,0,1.63,0
T005429,C048,2026-01-14 22:40:49.721946,3,162.32,1,0,-1.79,0
T005430,C027,2026-01-14 22:40:56.721946,25,346.1,2,0,-4.69,0
T005431,C023,2026-01-14 22:41:26.721946,32,146.35,2,0,1.42,0
T005432,C024,2026-01-14 22:41:32.721946,21,232.71,2,0,1.82,0
T005433,C009,2026-01-14 22:42:19.721946,48,429.4,0,0,-6.39,0
T005434,C035,2026-01-14 22:42:29.721946,17,49.32,0,0,13.29,0
T005435,C020,2026-01-14 22:42:33.721946,9,266.54,0,0,0.05,0
T005436,C037,2026-01-14 22:43:18.721946,26,245.61,2,0,-7.4,0
T005437,C042,2026-01-14 22:43:41.721946,22,192.35,2,0,4.15,0
T005438,C017,2026-01-14 22:45:19.721946,41,300.78,1,0,-3.38,0
T005439,C047,2026-01-14 22:46:51.721946,46,12.74,1,0,2.86,0
T005440,C031,2026-01-14 22:47:46.721946,23,248.77,2,0,8.55,0
T005441,C008,2026-01-14 22:47:49.721946,11,245.42,0,0,-4.65,0
T005442,C015,2026-01-14 22:47:58.721946,10,260.48,1,0,-0.55,0
T005443,C031,2026-01-14 22:48:30.721946,23,110.16,2,0,5.25,0
T005444,C030,2026-01-14 22:49:46.721946,5,107.76,0,0,4.65,0
T005445,C046,2026-01-14 22:50:21.721946,26,325.37,0,0,0.16,0
T005446,C020,2026-01-14 22:50:29.721946,4,50.9,2,0,10.07,0
T005447,C039,2026-01-14 22:51:43.721946,43,156.43,2,0,-3.5,0
T005448,C012,2026-01-14 22:51:50.721946,27,416.25,0,0,-3.99,0
T005449,C049,2026-01-14 22:51:58.721946,38,56.36,1,0,0.87,0
T005450,C017,2026-01-14 22:53:12.721946,34,236.69,0,0,-1.39,0
T005451,C042,2026-01-14 22:53:25.721946,3,335.97,0,0,-0.32,0
T005452,C030,2026-01-14 22:53:56.721946,50,75.11,2,0,2.14,0
T005453,C029,2026-01-14 22:54:39.721946,32,159.67,2,0,2.96,0
T005454,C019,2026-01-14 22:54:44.721946,26,281.58,0,0,4.79,0
T005455,C046,2026-01-14 22:55:04.721946,18,166.98,1,0,-2.1,0
T005456,C011,2026-01-14 22:55:11.721946,7,59.42,0,0,-4.05,0
T005457,C034,2026-01-14 22:56:51.721946,45,120.04,2,0,1.29,0
T005458,C050,2026-01-14 22:56:55.721946,13,59.16,2,0,1.89,0
T005459,C007,2026-01-14 22:57:37.721946,6,491.86,2,0,-0.21,0
T005460,C044,2026-01-14 22:57:43.721946,35,121.65,1,0,-1.34,0
T005461,C034,2026-01-14 22:57:47.721946,31,267.62,0,0,5.33,0
T005462,C020,2026-01-14 22:58:13.721946,42,217.12,2,0,7.0,0
T005463,C050,2026-01-14 22:58:56.721946,37,286.91,0,0,-0.5,0
T005464,C038,2026-01-14 22:59:21.721946,43,251.56,2,0,-1.95,0
T005465,C024,2026-01-14 22:59:29.721946,4,9.52,2,0,1314.44,1
T005466,C010,2026-01-14 22:59:29.721946,42,437.14,2,0,-3.06,0
T005467,C032,2026-01-14 22:59:52.721946,4,146.22,0,0,-10.34,0
T005468,C015,2026-01-14 22:59:57.721946,45,95.89,0,0,-4.68,0
T005469,C037,2026-01-14 23:00:55.721946,8,492.25,0,0,6.82,0
T005470,C020,2026-01-14 23:02:49.721946,38,433.71,0,0,-0.62,0
T005471,C003,2026-01-14 23:02:52.721946,11,185.14,1,0,5.94,0
T005472,C037,2026-01-14 23:03:35.721946,2,447.92,2,0,-7.83,0
T005473,C040,2026-01-14 23:07:24.721946,18,336.92,1,0,0.8,0
T005474,C008,2026-01-14 23:08:13.721946,18,221.52,0,0,-5.16,0
T005475,C040,2026-01-14 23:08:44.721946,22,437.34,1,0,-6.33,0
T005476,C044,2026-01-14 23:09:34.721946,12,339.26,1,0,3.28,0
T005477,C023,2026-01-14 23:10:12.721946,17,414.09,0,0,8.73,0
T005478,C040,2026-01-14 23:10:15.721946,17,211.79,2,0,-7.9,0
T005479,C011,2026-01-14 23:10:37.721946,36,400.36,1,0,-4.64,0
T005480,C046,2026-01-14 23:10:58.721946,29,186.63,0,0,-2.09,0
T005481,C008,2026-01-14 23:11:21.721946,49,368.86,1,0,-0.5,0
T005482,C029,2026-01-14 23:13:17.721946,16,220.59,0,0,-1.8,0
T005483,C030,2026-01-14 23:13:53.721946,41,205.57,0,0,-15.24,0
T005484,C010,2026-01-14 23:14:02.721946,11,399.33,2,0,-3.01,0
T005485,C039,2026-01-14 23:18:06.721946,44,66.89,2,0,1.14,0
T005486,C028,2026-01-14 23:18:26.721946,43,464.46,2,0,15.09,0
T005487,C049,2026-01-14 23:18:59.721946,45,256.8,1,0,-8.05,0
T005488,C036,2026-01-14 23:18:59.721946,22,319.86,1,0,-0.77,0
T005489,C013,2026-01-14 23:19:17.721946,30,205.6,0,0,7.67,0
T005490,C032,2026-01-14 23:19:35.721946,8,324.71,0,0,2.77,0
T005491,C036,2026-01-14 23:21:02.721946,46,356.38,2,0,1.82,0
T005492,C037,2026-01-14 23:21:12.721946,18,434.9,1,0,3.56,0
T005493,C026,2026-01-14 23:21:17.721946,46,427.92,0,0,-2.87,0
T005494,C022,2026-01-14 23:21:49.721946,16,182.12,0,0,0.07,0
T005495,C004,2026-01-14 23:21:53.721946,47,309.85,0,0,10.65,0
T005496,C031,2026-01-14 23:21:59.721946,20,17.58,0,0,930.64,1
T005497,C018,2026-01-14 23:22:30.721946,39,383.61,2,0,3.53,0
T005498,C038,2026-01-14 23:23:37.721946,8,446.01,1,0,6.65,0
T005499,C024,2026-01-14 23:24:19.721946,30,416.81,1,0,-2.2,0
T005500,C023,2026-01-14 23:24:54.721946,38,360.34,0,0,0.42,0
T005501,C022,2026-01-14 23:26:10.721946,29,375.68,0,0,0.35,0
T005502,C002,2026-01-14 23:27:03.721946,13,404.68,2,0,-0.9,0
T005503,C031,2026-01-14 23:27:23.721946,17,419.75,0,0,2.02,0
T005504,C011,2026-01-14 23:28:12.721946,40,179.57,1,0,-1.95,0
T005505,C028,2026-01-14 23:28:24.721946,43,392.0,2,0,-7.03,0
T005506,C046,2026-01-14 23:28:50.721946,17,474.86,2,0,-1.45,0
T005507,C032,2026-01-14 23:29:57.721946,9,120.32,2,0,-1.9,0
T005508,C005,2026-01-14 23:31:02.721946,2,28.88,1,0,2.37,0
T005509,C038,2026-01-14 23:31:04.721946,42,40.84,0,0,-5.01,0
T005510,C010,2026-01-14 23:34:02.721946,24,112.28,2,0,11.62,0
T005511,C040,2026-01-14 23:37:32.721946,21,460.3,0,0,-6.15,0
T005512,C046,2026-01-14 23:38:03.721946,895,8475.24,0,0,6.22,0
T005513,C024,2026-01-14 23:38:06.721946,2,375.06,2,0,5.12,0
T005514,C035,2026-01-14 23:38:40.721946,5,434.19,2,0,-7.6,0
T005515,C044,2026-01-14 23:38:43.721946,17,439.37,2,0,0.6,0
T005516,C048,2026-01-14 23:39:10.721946,24,211.29,0,0,-3.32,0
T005517,C023,2026-01-14 23:40:21.721946,8,250.15,1,0,-4.49,0
T005518,C017,2026-01-14 23:40:40.721946,30,165.01,2,0,3.4,0
T005519,C001,2026-01-14 23:40:59.721946,50,77.94,1,0,-2.69,0
T005520,C031,2026-01-14 23:41:38.721946,22,110.02,1,0,1.24,0
T005521,C031,2026-01-14 23:41:41.721946,24,71.72,0,0,0.24,0
T005522,C042,2026-01-14 23:42:53.721946,26,206.72,0,0,-5.65,0
T005523,C042,2026-01-14 23:44:58.721946,8,89.32,0,0,2.94,0
T005524,C034,2026-01-14 23:48:29.721946,12,204.68,0,0,-0.9,0
T005525,C009,2026-01-14 23:49:35.721946,14,426.34,1,0,7.7,0
T005526,C022,2026-01-14 23:51:02.721946,30,328.99,1,0,4.76,0
T005527,C013,2026-01-14 23:51:53.721946,35,333.06,2,0,2.02,0
T005528,C025,2026-01-14 23:51:57.721946,31,406.87,0,0,2.05,0
T005529,C048,2026-01-14 23:52:43.721946,28,40459.9,0,0,3.82,0
T005530,C018,2026-01-14 23:53:23.721946,46,398.28,1,0,4.62,0
T005531,C012,2026-01-14 23:53:44.721946,27,102.19,0,0,8.22,0
T005532,C040,2026-01-14 23:56:05.721946,36,176.23,0,0,4.2,0
T005533,C017,2026-01-14 23:57:23.721946,1,157.48,2,0,6.58,0
T005534,C015,2026-01-14 23:57:59.721946,41,57.3,2,0,-1.27,0
T005535,C042,2026-01-14 23:58:46.721946,14,90.99,1,0,-2.35,0
T005536,C015,2026-01-15 00:00:26.721946,10,478.39,1,0,1.15,0
